,id,listing_url,last_scraped,source,name,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month
11917,1197737038512402077,https://www.airbnb.com/rooms/1197737038512402077,2025-06-21,city scrape,Bright Bedroom Private Bathroom,162830,https://www.airbnb.com/users/show/162830,Ella,2010-07-10,"Berlin, Germany",within a few hours,100%,83%,t,,2.0,6.0,"['email', 'phone']",t,t,,Reuterstraße,Neukölln,52.49253,13.42676,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Cleaning products"", ""Oven"", ""Washer"", ""Hot water"", ""Freezer"", ""Fast wifi \u2013 64 Mbps"", ""Cooking basics"", ""Sound system"", ""Baking sheet"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Coffee maker: espresso machine, french press"", ""Hangers"", ""Clothing storage"", ""Drying rack for clothing"", ""Stove"", ""Extra pillows and blankets"", ""Host greets you"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$82.00,5,300,5.0,300.0,3,11,12,81,17,214,17548.0,5.0,4.94,5.0,4.82,1.58
11921,1197926477362517968,https://www.airbnb.com/rooms/1197926477362517968,2025-06-20,city scrape,Studio Apartment Charlottenburg,481910575,https://www.airbnb.com/users/show/481910575,Anthony,2022-10-02,"Berlin, Germany",within an hour,100%,97%,t,,3.0,5.0,['phone'],t,t,,Otto-Suhr-Allee,Charlottenburg-Wilm.,52.52316,13.32414,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Keypad"", ""Laundromat nearby"", ""Hot water"", ""Freezer"", ""Cooking basics"", ""Self check-in"", ""Shower gel"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Hangers"", ""Waterfront"", ""Hot water kettle"", ""Coffee"", ""Conditioner"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Induction stove"", ""Dining table"", ""Room-darkening shades"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$116.00,1,365,1.0,365.0,11,41,71,157,46,255,29580.0,4.78,4.78,4.7,4.61,4.19
11928,1198656679737021852,https://www.airbnb.com/rooms/1198656679737021852,2025-06-20,city scrape,Room in  Charlottenburg,212869096,https://www.airbnb.com/users/show/212869096,Anahita,2018-08-31,"Berlin, Germany",within an hour,100%,96%,t,,1.0,1.0,['phone'],t,t,,Halensee,Charlottenburg-Wilm.,52.49835,13.30245,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Wifi"", ""Free parking on premises"", ""Lock on bedroom door"", ""TV""]",$66.00,1,365,1.0,365.0,18,48,78,227,23,255,16830.0,4.65,4.26,4.96,4.43,2.02
11932,1199184710998883867,https://www.airbnb.com/rooms/1199184710998883867,2025-06-20,city scrape,Kurztrip nach Friedrichshain,23820866,https://www.airbnb.com/users/show/23820866,Magda,2014-11-16,,within a day,60%,48%,t,,1.0,1.0,"['email', 'phone']",t,t,,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.505165,13.4698321,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Oven"", ""Hot water"", ""Central heating"", ""Cooking basics"", ""Baking sheet"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Hangers"", ""Drying rack for clothing"", ""Private entrance"", ""Coffee maker: french press"", ""Hair dryer"", ""Other electric stove"", ""Room-darkening shades"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$95.00,1,30,1.0,30.0,10,21,42,128,29,255,24225.0,4.93,4.69,5.0,4.93,2.6
11934,1199274495110926840,https://www.airbnb.com/rooms/1199274495110926840,2025-06-21,city scrape,Live in a private Berlin Art Gallery,94397574,https://www.airbnb.com/users/show/94397574,Anneli,2016-09-09,"Berlin, Germany",within a few hours,100%,95%,t,,1.0,2.0,"['email', 'phone', 'work_email']",t,t,,Prenzlauer Berg Nordwest,Pankow,52.54803,13.40271,Private room in casa particular,Private room,2,1.0,1 private bath,1.0,1.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Hot water"", ""Freezer"", ""Cooking basics"", ""Outdoor furniture"", ""Sound system"", ""Baking sheet"", ""First aid kit"", ""Portable heater"", ""Smoke alarm"", ""Bed linens"", ""Ethernet connection"", ""Paid washer \u2013 In unit"", ""Long term stays allowed"", ""Hangers"", ""Paid parking on premises"", ""Fire extinguisher"", ""Other induction stove"", ""Clothing storage"", ""Coffee maker: espresso machine"", ""Portable fans"", ""Hot water kettle"", ""Backyard"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Coffee"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Piano"", ""Hair dryer"", ""Host greets you"", ""Dining table"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$106.00,2,1125,2.0,1125.0,26,52,82,346,23,255,27030.0,5.0,5.0,4.96,5.0,2.64
11938,1199707505762903993,https://www.airbnb.com/rooms/1199707505762903993,2025-06-20,city scrape,Zimmer mit Privatbad,405104407,https://www.airbnb.com/users/show/405104407,Constanze,2021-06-03,"Berlin, Germany",within a few hours,100%,90%,t,,1.0,1.0,"['email', 'phone']",t,t,,Wedding Zentrum,Mitte,52.540386264842994,13.360792652430332,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Outdoor playground"", ""Oven"", ""Washer"", ""Hot water"", ""TV"", ""Lock on bedroom door"", ""Freezer"", ""Children\u2019s dinnerware"", ""Cooking basics"", ""Elevator"", ""Baking sheet"", ""Paid street parking off premises"", ""Free dryer"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Window guards"", ""Body soap"", ""Smoking allowed"", ""Hangers"", ""Children\u2019s books and toys for ages 0-2 years old"", ""Paid parking on premises"", ""Kitchen"", ""Other induction stove"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Board games"", ""Pets allowed"", ""Coffee"", ""Shared patio or balcony"", ""Hair dryer"", ""Changing table - always at the listing"", ""Outlet covers"", ""Heating"", ""Dishwasher"", ""Coffee maker"", ""Dining table"", ""BBQ grill"", ""Room-darkening shades"", ""Children's playroom"", ""High chair - always at the listing"", ""Toaster"", ""Dedicated workspace"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$84.00,1,1125,1.0,1125.0,23,53,79,256,15,189,15876.0,5.0,5.0,4.93,4.93,1.36
11950,1200742188103624556,https://www.airbnb.com/rooms/1200742188103624556,2025-06-20,city scrape,A lovely flat in Alt-Tempelhof,41575044,https://www.airbnb.com/users/show/41575044,Elif,2015-08-15,"Berlin, Germany",within an hour,100%,93%,t,,1.0,1.0,"['email', 'phone']",t,t,,Tempelhof,Tempelhof - Schöneberg,52.464095491546686,13.38377278059371,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Oven"", ""Washer"", ""Hot water"", ""Dryer"", ""TV"", ""Lock on bedroom door"", ""Freezer"", ""Children\u2019s dinnerware"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""Elevator"", ""Baking sheet"", ""Self check-in"", ""Bathtub"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Clothing storage: walk-in closet and closet"", ""Hangers"", ""Paid parking on premises"", ""Microwave"", ""Drying rack for clothing"", ""Essentials"", ""Hair dryer"", ""Dishwasher"", ""Coffee maker"", ""Dining table"", ""Room-darkening shades"", ""Standalone high chair - available upon request"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$78.00,1,7,1.0,7.0,9,15,15,15,27,255,19890.0,4.85,4.63,4.78,4.81,2.7
11952,1200888336406291487,https://www.airbnb.com/rooms/1200888336406291487,2025-06-20,city scrape,Altbauwohnung Helmholtzplatz,326682119,https://www.airbnb.com/users/show/326682119,Hendrik,2020-01-12,,within a day,100%,76%,t,,1.0,1.0,"['email', 'phone']",t,t,,Helmholtzplatz,Pankow,52.5416705,13.4210762,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Elevator"", ""Baking sheet"", ""Shower gel"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Shampoo"", ""Hangers"", ""Other induction stove"", ""Free dryer \u2013 In unit"", ""Clothing storage: wardrobe and dresser"", ""Hot water kettle"", ""Bluetooth sound system"", ""Books and reading material"", ""Board games"", ""Coffee"", ""Hair dryer"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dishwasher"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$238.00,3,31,3.0,31.0,0,4,5,43,14,176,41888.0,5.0,5.0,5.0,4.86,1.6
11962,1202255145438431941,https://www.airbnb.com/rooms/1202255145438431941,2025-06-21,city scrape,Beautiful home in Friedrichshain,7643657,https://www.airbnb.com/users/show/7643657,Emma,2013-07-22,"Berlin, Germany",within an hour,100%,84%,t,,1.0,1.0,"['email', 'phone']",t,t,,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.5109972,13.4570468,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,1.0,"[""Iron"", ""Private patio or balcony"", ""Wifi"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Cooking basics"", ""Lockbox"", ""Sound system"", ""Elevator"", ""Baking sheet"", ""Self check-in"", ""Bathtub"", ""Shower gel"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Hangers"", ""Clothing storage"", ""Microwave"", ""Barbecue utensils"", ""Hot water kettle"", ""Stove"", ""Coffee"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Coffee maker"", ""Exercise equipment"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$225.00,3,365,2.6,365.0,4,4,4,4,10,126,28350.0,5.0,4.9,5.0,4.8,1.13
11968,1202907376372166581,https://www.airbnb.com/rooms/1202907376372166581,2025-06-20,city scrape,Berlin-City for family & friends,5981402,https://www.airbnb.com/users/show/5981402,Armin,2013-04-18,"Berlin, Germany",within an hour,100%,99%,t,,2.0,3.0,"['email', 'phone', 'work_email']",t,t,,Schöneberg-Nord,Tempelhof - Schöneberg,52.492958280472074,13.356363182606792,Private room in rental unit,Private room,3,1.0,1 shared bath,2.0,2.0,"[""Iron"", ""Wifi"", ""Oven"", ""Washer"", ""Hot water"", ""Freezer"", ""Dedicated workspace"", ""Cooking basics"", ""Baking sheet"", ""Bathtub"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Fire extinguisher"", ""Hot water kettle"", ""Stove"", ""Extra pillows and blankets"", ""Host greets you"", ""Hair dryer"", ""Heating"", ""Room-darkening shades"", ""Toaster"", ""Dishwasher"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$78.00,3,365,3.0,365.0,0,7,12,12,23,255,19890.0,5.0,5.0,4.96,5.0,2.26
11969,1202941952684250064,https://www.airbnb.com/rooms/1202941952684250064,2025-06-21,previous scrape,Magnifique appartement - Rooftop!,7285808,https://www.airbnb.com/users/show/7285808,Sefana,2013-07-04,"Berlin, Germany",within an hour,100%,100%,t,,1.0,2.0,['phone'],t,t,,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.51026309048135,13.457632822404015,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Wifi"", ""Washer"", ""Hot water"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single oven"", ""Microwave"", ""Coffee maker: espresso machine"", ""Hot water kettle"", ""Essentials"", ""Coffee"", ""Extra pillows and blankets"", ""Induction stove"", ""Room-darkening shades"", ""Dishwasher"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",,4,365,3.0,365.0,0,0,0,0,8,101,,5.0,5.0,5.0,5.0,0.73
11983,1205157098729388900,https://www.airbnb.com/rooms/1205157098729388900,2025-06-20,city scrape,Cozy living room with balcony in central Berlin,384900577,https://www.airbnb.com/users/show/384900577,Philipp,2021-01-17,"Berlin, Germany",within an hour,100%,63%,t,,2.0,2.0,"['email', 'phone']",t,t,,Parkviertel,Mitte,52.55252,13.34704,Private room in rental unit,Private room,1,1.0,1 shared bath,0.0,0.0,"[""Iron"", ""Cleaning products"", ""Fast wifi \u2013 108 Mbps"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Record player"", ""Cooking basics"", ""Outdoor furniture"", ""Lockbox"", ""Patio or balcony"", ""Baking sheet"", ""Self check-in"", ""Bathtub"", ""Shower gel"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Fire extinguisher"", ""Portable fans"", ""Hot water kettle"", ""Private living room"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Stove"", ""Coffee"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Bikes"", ""Room-darkening shades"", ""Toaster"", ""Paid parking off premises"", ""Dishwasher"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$58.00,1,365,1.0,365.0,19,19,19,19,18,227,13166.0,5.0,5.0,4.89,4.89,1.96
11984,1205255838613758737,https://www.airbnb.com/rooms/1205255838613758737,2025-06-21,city scrape,Luxurous game room with private bath in X-Berg,50009901,https://www.airbnb.com/users/show/50009901,Gabriel,2015-11-27,"Berlin, Germany",within an hour,100%,99%,t,,1.0,1.0,"['email', 'phone']",t,t,,nördliche Luisenstadt,Friedrichshain-Kreuzberg,52.5048115,13.4153243,Private room in condo,Private room,2,1.0,1 private bath,1.0,1.0,"[""Iron"", ""Game console: Nintendo Wii, Nintendo Wii U, PS2, PS4, and Xbox One"", ""Wifi"", ""Outdoor playground"", ""Laundromat nearby"", ""Hot water"", ""TV"", ""Lock on bedroom door"", ""Isana body soap"", ""Sound system"", ""Elevator"", ""Shower gel"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Bed linens"", ""Single level home"", ""Ethernet connection"", ""Window guards"", ""Exercise equipment: free weights"", ""Long term stays allowed"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Fire extinguisher"", ""Clothing storage"", ""Housekeeping available 24 hours, every day - available at extra cost"", ""Drying rack for clothing"", ""Books and reading material"", ""Arcade games"", ""Board games"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Heating"", ""Dining table"", ""Room-darkening shades"", ""Dedicated workspace""]",$79.00,1,1125,1.2,1125.0,4,18,34,216,61,255,20145.0,4.97,4.97,4.93,4.92,6.33
12008,1207923420449010875,https://www.airbnb.com/rooms/1207923420449010875,2025-06-20,city scrape,Zentrales WG Zimmer mit Terasse,535622296,https://www.airbnb.com/users/show/535622296,Eileen,2023-09-05,"Berlin, Germany",within a day,100%,67%,t,,2.0,2.0,"['email', 'phone']",t,t,,Moabit West,Mitte,52.52429281291359,13.328913904240624,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,1.0,"[""Cleaning products"", ""Wifi"", ""Oven"", ""Laundromat nearby"", ""Hot water"", ""Washer"", ""Freezer"", ""Cooking basics"", ""Outdoor furniture"", ""Patio or balcony"", ""Elevator"", ""Baking sheet"", ""Bathtub"", ""Shower gel"", ""Refrigerator"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Fire pit"", ""Fire extinguisher"", ""Clothing storage"", ""Microwave"", ""Waterfront"", ""Barbecue utensils"", ""Backyard"", ""Hot water kettle"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Stove"", ""Pets allowed"", ""Coffee"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""BBQ grill"", ""Dining table"", ""Indoor fireplace"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$79.00,1,365,1.0,365.0,0,0,0,83,0,0,0.0,,,,,
12009,1207934209630416800,https://www.airbnb.com/rooms/1207934209630416800,2025-06-21,city scrape,Studio 2&3 Pfefferberg,420353177,https://www.airbnb.com/users/show/420353177,Hans-Jürgen,2021-08-27,"Berlin, Germany",within a few hours,90%,76%,t,,3.0,3.0,"['email', 'phone']",t,t,,Prenzlauer Berg Südwest,Pankow,52.53223908391063,13.411014569975274,Private room in rental unit,Private room,4,2.0,2 baths,2.0,4.0,"[""Hangers"", ""Wifi"", ""Coffee maker"", ""Self check-in"", ""Fire extinguisher"", ""Clothing storage"", ""Hot water"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Portable fans"", ""Central heating"", ""Lockbox"", ""Dishes and silverware""]",$200.00,2,365,2.0,365.0,15,36,57,312,3,38,7600.0,5.0,4.67,5.0,4.67,0.29
12019,1209429575271614235,https://www.airbnb.com/rooms/1209429575271614235,2025-06-20,city scrape,Apartment in Berlin,12530308,https://www.airbnb.com/users/show/12530308,Piotr,2016-04-04,"Berlin, Germany",within a few hours,100%,49%,t,,1.0,1.0,"['email', 'phone']",t,t,,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.51049527049296,13.467836630688463,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Conditioner"", ""Cleaning products"", ""Wifi"", ""Hair dryer"", ""Shower gel"", ""Kitchen"", ""Hot water"", ""Smoke alarm"", ""Central heating"", ""Essentials"", ""Body soap"", ""Shampoo""]",$77.00,3,35,3.0,35.0,4,7,14,14,15,189,14553.0,5.0,5.0,4.93,4.93,1.4
12022,1209865502935934590,https://www.airbnb.com/rooms/1209865502935934590,2025-06-21,city scrape,Amazing flat in Top Location,1351161,https://www.airbnb.com/users/show/1351161,Franziska,2011-10-30,"Berlin, Germany",within an hour,90%,95%,t,,1.0,1.0,"['email', 'phone', 'work_email']",t,t,,Prenzlauer Berg Südwest,Pankow,52.5302923,13.4153464,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Washer"", ""Hot water"", ""Freezer"", ""Central heating"", ""Dedicated workspace"", ""Cooking basics"", ""Baking sheet"", ""Paid street parking off premises"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""HDTV"", ""Long term stays allowed"", ""Hangers"", ""Coffee maker: espresso machine"", ""Portable fans"", ""Hot water kettle"", ""Double oven"", ""Essentials"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Other electric stove"", ""Dining table"", ""Dishwasher"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$151.00,2,60,2.0,1125.0,8,19,19,95,17,214,32314.0,4.94,5.0,4.88,4.88,1.81
12023,1210681389365702458,https://www.airbnb.com/rooms/1210681389365702458,2025-06-21,city scrape,"Between restaurants, coffee shops and trees",592635629,https://www.airbnb.com/users/show/592635629,Milosz,2024-07-28,,within an hour,100%,97%,t,,1.0,1.0,['phone'],t,t,,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.51175,13.45683,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,1.0,2.0,"[""Wifi"", ""Other stove"", ""Oven"", ""Washer"", ""Hot water"", ""TV"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Paid street parking off premises"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Microwave"", ""Hot water kettle"", ""Pets allowed"", ""Host greets you"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dishwasher"", ""Kitchen"", ""Dishes and silverware""]",$180.00,3,30,3.0,30.0,5,5,5,7,21,255,45900.0,4.95,4.95,5.0,4.9,1.97
12025,1211489063119891648,https://www.airbnb.com/rooms/1211489063119891648,2025-06-21,city scrape,Stillvolle 3-Zimmer in Kreuzberg,120129149,https://www.airbnb.com/users/show/120129149,Louis,2017-03-10,"Berlin, Germany",within an hour,100%,97%,t,,3.0,4.0,"['email', 'phone']",t,t,,südliche Luisenstadt,Friedrichshain-Kreuzberg,52.50021583841532,13.444187454879284,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Oven"", ""Hot water"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Sound system"", ""Free parking on premises"", ""Baking sheet"", ""Self check-in"", ""Bread maker"", ""Shower gel"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Shampoo"", ""Building staff"", ""Hangers"", ""Paid parking on premises"", ""Microwave"", ""Hot water kettle"", ""Essentials"", ""Clothing storage: closet, wardrobe, and dresser"", ""Stove"", ""Coffee"", ""Conditioner"", ""Hair dryer"", ""Dishwasher"", ""Coffee maker"", ""Dining table"", ""55 inch TV"", ""Room-darkening shades"", ""Toaster"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$142.00,91,685,88.3,685.0,3,7,25,300,54,255,36210.0,4.89,4.89,4.72,4.72,5.18
12034,1211570100088542354,https://www.airbnb.com/rooms/1211570100088542354,2025-06-20,city scrape,Happy days in the city,122458212,https://www.airbnb.com/users/show/122458212,Julia,2017-03-25,"Berlin, Germany",within a few hours,90%,96%,t,,1.0,1.0,"['email', 'phone']",t,t,,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.51202727497989,13.473197892308235,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Washer"", ""Hot water"", ""TV"", ""Freezer"", ""Dedicated workspace"", ""Cooking basics"", ""Baking sheet"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Microwave"", ""Hot water kettle"", ""Books and reading material"", ""Stove"", ""Coffee"", ""Piano"", ""Hair dryer"", ""Heating"", ""Dining table"", ""Dishwasher"", ""Blender"", ""Kitchen"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$155.00,2,365,2.0,365.0,13,26,41,120,21,255,39525.0,4.86,4.67,4.81,4.71,2.06
